algorithm,machine,size,variant,metric,value
aead,zen4,64,intel-one-shot-seal,core_cycles_per_byte,9.86241219
aead,zen4,64,intel-one-shot-seal,instructions_per_byte,15.29690750
aead,zen4,64,intel-one-shot-seal,tsc_ticks_per_byte,7.69787375
aead,zen4,64,intel-one-shot-open,core_cycles_per_byte,10.06532281
aead,zen4,64,intel-one-shot-open,instructions_per_byte,15.62503281
aead,zen4,64,intel-one-shot-open,tsc_ticks_per_byte,9.24718125
aead,zen4,64,boringssl-stitched-seal,core_cycles_per_byte,9.87158688
aead,zen4,64,boringssl-stitched-seal,instructions_per_byte,19.21878594
aead,zen4,64,boringssl-stitched-seal,tsc_ticks_per_byte,8.08059313
aead,zen4,64,boringssl-stitched-open,core_cycles_per_byte,9.70561906
aead,zen4,64,boringssl-stitched-open,instructions_per_byte,19.32816219
aead,zen4,64,boringssl-stitched-open,tsc_ticks_per_byte,7.49073813
aead,zen4,64,ahead-fused-seal,core_cycles_per_byte,9.25653781
aead,zen4,64,ahead-fused-seal,instructions_per_byte,16.84378344
aead,zen4,64,ahead-fused-seal,tsc_ticks_per_byte,6.98906687
aead,zen4,64,ahead-fused-open,core_cycles_per_byte,9.66701375
aead,zen4,64,ahead-fused-open,instructions_per_byte,16.65628781
aead,zen4,64,ahead-fused-open,tsc_ticks_per_byte,7.35570750
aead,zen4,64,intel-direct-seal,core_cycles_per_byte,13.73846000
aead,zen4,64,intel-direct-seal,instructions_per_byte,22.84379344
aead,zen4,64,intel-direct-seal,tsc_ticks_per_byte,12.19506688
aead,zen4,64,intel-direct-open,core_cycles_per_byte,13.54594906
aead,zen4,64,intel-direct-open,instructions_per_byte,23.28130281
aead,zen4,64,intel-direct-open,tsc_ticks_per_byte,10.69391250
aead,zen4,128,intel-one-shot-seal,core_cycles_per_byte,5.41280797
aead,zen4,128,intel-one-shot-seal,instructions_per_byte,9.03127438
aead,zen4,128,intel-one-shot-seal,tsc_ticks_per_byte,4.46742250
aead,zen4,128,intel-one-shot-open,core_cycles_per_byte,5.42419078
aead,zen4,128,intel-one-shot-open,instructions_per_byte,9.20314547
aead,zen4,128,intel-one-shot-open,tsc_ticks_per_byte,4.10756844
aead,zen4,128,boringssl-stitched-seal,core_cycles_per_byte,5.39105641
aead,zen4,128,boringssl-stitched-seal,instructions_per_byte,11.12501672
aead,zen4,128,boringssl-stitched-seal,tsc_ticks_per_byte,4.58530563
aead,zen4,128,boringssl-stitched-open,core_cycles_per_byte,5.36168734
aead,zen4,128,boringssl-stitched-open,instructions_per_byte,11.17971000
aead,zen4,128,boringssl-stitched-open,tsc_ticks_per_byte,4.90255812
aead,zen4,128,ahead-fused-seal,core_cycles_per_byte,5.39550406
aead,zen4,128,ahead-fused-seal,instructions_per_byte,10.00783422
aead,zen4,128,ahead-fused-seal,tsc_ticks_per_byte,4.12366500
aead,zen4,128,ahead-fused-open,core_cycles_per_byte,5.58507047
aead,zen4,128,ahead-fused-open,instructions_per_byte,9.91408219
aead,zen4,128,ahead-fused-open,tsc_ticks_per_byte,4.29505094
aead,zen4,128,intel-direct-seal,core_cycles_per_byte,7.25084625
aead,zen4,128,intel-direct-seal,instructions_per_byte,12.81253031
aead,zen4,128,intel-direct-seal,tsc_ticks_per_byte,6.77232438
aead,zen4,128,intel-direct-open,core_cycles_per_byte,7.25699875
aead,zen4,128,intel-direct-open,instructions_per_byte,13.03127219
aead,zen4,128,intel-direct-open,tsc_ticks_per_byte,5.57776469
aead,zen4,256,intel-one-shot-seal,core_cycles_per_byte,3.32203000
aead,zen4,256,intel-one-shot-seal,instructions_per_byte,5.92579406
aead,zen4,256,intel-one-shot-seal,tsc_ticks_per_byte,2.83699391
aead,zen4,256,intel-one-shot-open,core_cycles_per_byte,3.52186711
aead,zen4,256,intel-one-shot-open,instructions_per_byte,6.03517172
aead,zen4,256,intel-one-shot-open,tsc_ticks_per_byte,3.14220516
aead,zen4,256,boringssl-stitched-seal,core_cycles_per_byte,3.44633945
aead,zen4,256,boringssl-stitched-seal,instructions_per_byte,8.62110758
aead,zen4,256,boringssl-stitched-seal,tsc_ticks_per_byte,3.24345437
aead,zen4,256,boringssl-stitched-open,core_cycles_per_byte,3.45210547
aead,zen4,256,boringssl-stitched-open,instructions_per_byte,8.64845016
aead,zen4,256,boringssl-stitched-open,tsc_ticks_per_byte,3.00126672
aead,zen4,256,ahead-fused-seal,core_cycles_per_byte,3.16988250
aead,zen4,256,ahead-fused-seal,instructions_per_byte,8.16016734
aead,zen4,256,ahead-fused-seal,tsc_ticks_per_byte,2.71026094
aead,zen4,256,ahead-fused-open,core_cycles_per_byte,3.24694734
aead,zen4,256,ahead-fused-open,instructions_per_byte,8.11329219
aead,zen4,256,ahead-fused-open,tsc_ticks_per_byte,2.84334703
aead,zen4,256,intel-direct-seal,core_cycles_per_byte,3.82252422
aead,zen4,256,intel-direct-seal,instructions_per_byte,6.55079164
aead,zen4,256,intel-direct-seal,tsc_ticks_per_byte,3.12481125
aead,zen4,256,intel-direct-open,core_cycles_per_byte,3.91767633
aead,zen4,256,intel-direct-open,instructions_per_byte,6.66017148
aead,zen4,256,intel-direct-open,tsc_ticks_per_byte,3.35926828
aead,zen4,512,intel-one-shot-seal,core_cycles_per_byte,2.17591141
aead,zen4,512,intel-one-shot-seal,instructions_per_byte,4.15039633
aead,zen4,512,intel-one-shot-seal,tsc_ticks_per_byte,1.92572719
aead,zen4,512,intel-one-shot-open,core_cycles_per_byte,2.27423781
aead,zen4,512,intel-one-shot-open,instructions_per_byte,4.23438074
aead,zen4,512,intel-one-shot-open,tsc_ticks_per_byte,1.83331742
aead,zen4,512,boringssl-stitched-seal,core_cycles_per_byte,2.57585598
aead,zen4,512,boringssl-stitched-seal,instructions_per_byte,6.91212008
aead,zen4,512,boringssl-stitched-seal,tsc_ticks_per_byte,2.12067313
aead,zen4,512,boringssl-stitched-open,core_cycles_per_byte,2.55071871
aead,zen4,512,boringssl-stitched-open,instructions_per_byte,7.07032156
aead,zen4,512,boringssl-stitched-open,tsc_ticks_per_byte,1.95538648
aead,zen4,512,ahead-fused-seal,core_cycles_per_byte,2.23032992
aead,zen4,512,ahead-fused-seal,instructions_per_byte,6.61329105
aead,zen4,512,ahead-fused-seal,tsc_ticks_per_byte,1.87726383
aead,zen4,512,ahead-fused-open,core_cycles_per_byte,2.26779285
aead,zen4,512,ahead-fused-open,instructions_per_byte,6.58985023
aead,zen4,512,ahead-fused-open,tsc_ticks_per_byte,1.93348898
aead,zen4,512,intel-direct-seal,core_cycles_per_byte,2.30774652
aead,zen4,512,intel-direct-seal,instructions_per_byte,4.29297629
aead,zen4,512,intel-direct-seal,tsc_ticks_per_byte,2.09005492
aead,zen4,512,intel-direct-open,core_cycles_per_byte,2.43171277
aead,zen4,512,intel-direct-open,instructions_per_byte,4.34766215
aead,zen4,512,intel-direct-open,tsc_ticks_per_byte,2.00323234
aead,zen4,1024,intel-one-shot-seal,core_cycles_per_byte,1.56722525
aead,zen4,1024,intel-one-shot-seal,instructions_per_byte,2.66797403
aead,zen4,1024,intel-one-shot-seal,tsc_ticks_per_byte,1.39582121
