algorithm,machine,size,variant,metric,value
aead,zen4,64,intel-one-shot-seal,core_cycles_per_byte,10.08988938
aead,zen4,64,intel-one-shot-seal,instructions_per_byte,15.29691375
aead,zen4,64,intel-one-shot-seal,tsc_ticks_per_byte,7.80801437
aead,zen4,64,intel-one-shot-open,core_cycles_per_byte,10.00949250
aead,zen4,64,intel-one-shot-open,instructions_per_byte,15.62503719
aead,zen4,64,intel-one-shot-open,tsc_ticks_per_byte,7.71566250
aead,zen4,64,boringssl-stitched-seal,core_cycles_per_byte,9.41347656
aead,zen4,64,boringssl-stitched-seal,instructions_per_byte,19.21878719
aead,zen4,64,boringssl-stitched-seal,tsc_ticks_per_byte,8.18704062
aead,zen4,64,boringssl-stitched-open,core_cycles_per_byte,9.77451250
aead,zen4,64,boringssl-stitched-open,instructions_per_byte,19.32817344
aead,zen4,64,boringssl-stitched-open,tsc_ticks_per_byte,7.88792125
aead,zen4,64,openssl-evp-seal,core_cycles_per_byte,27.66304531
aead,zen4,64,openssl-evp-seal,instructions_per_byte,68.56256219
aead,zen4,64,openssl-evp-seal,tsc_ticks_per_byte,20.95664375
aead,zen4,64,openssl-evp-open,core_cycles_per_byte,28.21706656
aead,zen4,64,openssl-evp-open,instructions_per_byte,69.81258313
aead,zen4,64,openssl-evp-open,tsc_ticks_per_byte,21.49386875
aead,zen4,64,ahead-fused-seal,core_cycles_per_byte,9.48299906
aead,zen4,64,ahead-fused-seal,instructions_per_byte,16.84379063
aead,zen4,64,ahead-fused-seal,tsc_ticks_per_byte,7.43091187
aead,zen4,64,ahead-fused-open,core_cycles_per_byte,9.61926469
aead,zen4,64,ahead-fused-open,instructions_per_byte,16.65628562
aead,zen4,64,ahead-fused-open,tsc_ticks_per_byte,7.35277438
aead,zen4,64,intel-direct-seal,core_cycles_per_byte,13.79858438
aead,zen4,64,intel-direct-seal,instructions_per_byte,22.84378313
aead,zen4,64,intel-direct-seal,tsc_ticks_per_byte,10.46523563
aead,zen4,64,intel-direct-open,core_cycles_per_byte,13.56129094
aead,zen4,64,intel-direct-open,instructions_per_byte,23.28129063
aead,zen4,64,intel-direct-open,tsc_ticks_per_byte,11.47803063
aead,zen4,128,intel-one-shot-seal,core_cycles_per_byte,5.42923828
aead,zen4,128,intel-one-shot-seal,instructions_per_byte,9.03126984
aead,zen4,128,intel-one-shot-seal,tsc_ticks_per_byte,4.11827969
aead,zen4,128,intel-one-shot-open,core_cycles_per_byte,5.51119969
aead,zen4,128,intel-one-shot-open,instructions_per_byte,9.20314641
aead,zen4,128,intel-one-shot-open,tsc_ticks_per_byte,4.53668344
