algorithm,machine,size,variant,metric,value
aead,zen4,64,intel-one-shot-seal,core_cycles_per_byte,10.09635687
aead,zen4,64,intel-one-shot-seal,instructions_per_byte,15.29691594
aead,zen4,64,intel-one-shot-seal,tsc_ticks_per_byte,7.71681438
aead,zen4,64,intel-one-shot-open,core_cycles_per_byte,9.84088531
aead,zen4,64,intel-one-shot-open,instructions_per_byte,15.62503281
aead,zen4,64,intel-one-shot-open,tsc_ticks_per_byte,7.43581625
aead,zen4,64,boringssl-stitched-seal,core_cycles_per_byte,9.86595313
aead,zen4,64,boringssl-stitched-seal,instructions_per_byte,19.21879031
aead,zen4,64,boringssl-stitched-seal,tsc_ticks_per_byte,7.63519750
aead,zen4,64,boringssl-stitched-open,core_cycles_per_byte,9.75316031
aead,zen4,64,boringssl-stitched-open,instructions_per_byte,19.32816969
aead,zen4,64,boringssl-stitched-open,tsc_ticks_per_byte,8.04166688
aead,zen4,64,openssl-evp-seal,core_cycles_per_byte,28.05713594
aead,zen4,64,openssl-evp-seal,instructions_per_byte,68.56257813
aead,zen4,64,openssl-evp-seal,tsc_ticks_per_byte,21.67340688
aead,zen4,64,openssl-evp-open,core_cycles_per_byte,28.69129656
aead,zen4,64,openssl-evp-open,instructions_per_byte,69.81256688
aead,zen4,64,openssl-evp-open,tsc_ticks_per_byte,21.82116750
aead,zen4,64,ahead-fused-seal,core_cycles_per_byte,9.36228563
aead,zen4,64,ahead-fused-seal,instructions_per_byte,16.84378969
aead,zen4,64,ahead-fused-seal,tsc_ticks_per_byte,7.52457000
aead,zen4,64,ahead-fused-open,core_cycles_per_byte,9.74021344
aead,zen4,64,ahead-fused-open,instructions_per_byte,16.65629188
aead,zen4,64,ahead-fused-open,tsc_ticks_per_byte,7.44032875
aead,zen4,64,intel-direct-seal,core_cycles_per_byte,13.81307125
aead,zen4,64,intel-direct-seal,instructions_per_byte,22.84379594
aead,zen4,64,intel-direct-seal,tsc_ticks_per_byte,10.55990312
aead,zen4,64,intel-direct-open,core_cycles_per_byte,13.74581781
aead,zen4,64,intel-direct-open,instructions_per_byte,23.28131000
aead,zen4,64,intel-direct-open,tsc_ticks_per_byte,13.33668188
aead,zen4,128,intel-one-shot-seal,core_cycles_per_byte,5.41628062
aead,zen4,128,intel-one-shot-seal,instructions_per_byte,9.03126813
aead,zen4,128,intel-one-shot-seal,tsc_ticks_per_byte,4.13440594
aead,zen4,128,intel-one-shot-open,core_cycles_per_byte,5.40593797
aead,zen4,128,intel-one-shot-open,instructions_per_byte,9.20314656
aead,zen4,128,intel-one-shot-open,tsc_ticks_per_byte,4.17006062
aead,zen4,128,boringssl-stitched-seal,core_cycles_per_byte,5.43141875
aead,zen4,128,boringssl-stitched-seal,instructions_per_byte,11.12501891
aead,zen4,128,boringssl-stitched-seal,tsc_ticks_per_byte,4.13947063
aead,zen4,128,boringssl-stitched-open,core_cycles_per_byte,5.45154172
aead,zen4,128,boringssl-stitched-open,instructions_per_byte,11.17971109
aead,zen4,128,boringssl-stitched-open,tsc_ticks_per_byte,4.17986937
aead,zen4,128,openssl-evp-seal,core_cycles_per_byte,14.34468609
aead,zen4,128,openssl-evp-seal,instructions_per_byte,35.03910438
aead,zen4,128,openssl-evp-seal,tsc_ticks_per_byte,10.91407500
aead,zen4,128,openssl-evp-open,core_cycles_per_byte,15.06739734
aead,zen4,128,openssl-evp-open,instructions_per_byte,35.66410063
aead,zen4,128,openssl-evp-open,tsc_ticks_per_byte,11.53129000
aead,zen4,128,ahead-fused-seal,core_cycles_per_byte,5.46792859
aead,zen4,128,ahead-fused-seal,instructions_per_byte,10.00784203
aead,zen4,128,ahead-fused-seal,tsc_ticks_per_byte,4.26459750
aead,zen4,128,ahead-fused-open,core_cycles_per_byte,5.64205750
aead,zen4,128,ahead-fused-open,instructions_per_byte,9.91408953
aead,zen4,128,ahead-fused-open,tsc_ticks_per_byte,4.40981094
aead,zen4,128,intel-direct-seal,core_cycles_per_byte,7.26792672
aead,zen4,128,intel-direct-seal,instructions_per_byte,12.81252750
aead,zen4,128,intel-direct-seal,tsc_ticks_per_byte,5.58564969
aead,zen4,128,intel-direct-open,core_cycles_per_byte,7.35182328
aead,zen4,128,intel-direct-open,instructions_per_byte,13.03128063
aead,zen4,128,intel-direct-open,tsc_ticks_per_byte,5.69633062
aead,zen4,256,intel-one-shot-seal,core_cycles_per_byte,3.41206156
aead,zen4,256,intel-one-shot-seal,instructions_per_byte,5.92579883
aead,zen4,256,intel-one-shot-seal,tsc_ticks_per_byte,2.96321922
aead,zen4,256,intel-one-shot-open,core_cycles_per_byte,3.55431656
aead,zen4,256,intel-one-shot-open,instructions_per_byte,6.03516828
