algorithm,machine,size,variant,metric,value
aead,zen4,64,intel-one-shot-seal,core_cycles_per_byte,10.05690031
aead,zen4,64,intel-one-shot-seal,instructions_per_byte,15.29690656
aead,zen4,64,intel-one-shot-seal,tsc_ticks_per_byte,7.63577938
aead,zen4,64,intel-one-shot-open,core_cycles_per_byte,9.75733750
aead,zen4,64,intel-one-shot-open,instructions_per_byte,15.62504281
aead,zen4,64,intel-one-shot-open,tsc_ticks_per_byte,7.50220937
aead,zen4,64,boringssl-stitched-seal,core_cycles_per_byte,9.87365000
aead,zen4,64,boringssl-stitched-seal,instructions_per_byte,19.21878812
aead,zen4,64,boringssl-stitched-seal,tsc_ticks_per_byte,7.95601250
aead,zen4,64,boringssl-stitched-open,core_cycles_per_byte,9.76701594
aead,zen4,64,boringssl-stitched-open,instructions_per_byte,19.32816813
aead,zen4,64,boringssl-stitched-open,tsc_ticks_per_byte,7.90119750
aead,zen4,64,ahead-fused-seal,core_cycles_per_byte,9.28542500
aead,zen4,64,ahead-fused-seal,instructions_per_byte,16.84379188
aead,zen4,64,ahead-fused-seal,tsc_ticks_per_byte,7.57715250
aead,zen4,64,ahead-fused-open,core_cycles_per_byte,9.60882437
aead,zen4,64,ahead-fused-open,instructions_per_byte,16.65628812
aead,zen4,64,ahead-fused-open,tsc_ticks_per_byte,7.28919562
aead,zen4,64,intel-direct-seal,core_cycles_per_byte,13.67302750
aead,zen4,64,intel-direct-seal,instructions_per_byte,22.84380531
aead,zen4,64,intel-direct-seal,tsc_ticks_per_byte,11.05358250
aead,zen4,64,intel-direct-open,core_cycles_per_byte,13.52721594
aead,zen4,64,intel-direct-open,instructions_per_byte,23.28129219
aead,zen4,64,intel-direct-open,tsc_ticks_per_byte,11.15940062
aead,zen4,128,intel-one-shot-seal,core_cycles_per_byte,5.39461359
aead,zen4,128,intel-one-shot-seal,instructions_per_byte,9.03126719
aead,zen4,128,intel-one-shot-seal,tsc_ticks_per_byte,4.09137687
aead,zen4,128,intel-one-shot-open,core_cycles_per_byte,5.32619281
aead,zen4,128,intel-one-shot-open,instructions_per_byte,9.20313969
aead,zen4,128,intel-one-shot-open,tsc_ticks_per_byte,4.26694875
aead,zen4,128,boringssl-stitched-seal,core_cycles_per_byte,5.39740672
aead,zen4,128,boringssl-stitched-seal,instructions_per_byte,11.12501922
aead,zen4,128,boringssl-stitched-seal,tsc_ticks_per_byte,4.40671156
aead,zen4,128,boringssl-stitched-open,core_cycles_per_byte,5.40798078
aead,zen4,128,boringssl-stitched-open,instructions_per_byte,11.17970094
aead,zen4,128,boringssl-stitched-open,tsc_ticks_per_byte,4.09635250
aead,zen4,128,ahead-fused-seal,core_cycles_per_byte,5.38211562
aead,zen4,128,ahead-fused-seal,instructions_per_byte,10.00782984
aead,zen4,128,ahead-fused-seal,tsc_ticks_per_byte,4.04854375
aead,zen4,128,ahead-fused-open,core_cycles_per_byte,5.60344063
aead,zen4,128,ahead-fused-open,instructions_per_byte,9.91408031
aead,zen4,128,ahead-fused-open,tsc_ticks_per_byte,4.21840375
aead,zen4,128,intel-direct-seal,core_cycles_per_byte,7.18491984
aead,zen4,128,intel-direct-seal,instructions_per_byte,12.81252219
aead,zen4,128,intel-direct-seal,tsc_ticks_per_byte,5.85777125
aead,zen4,128,intel-direct-open,core_cycles_per_byte,7.32814906
aead,zen4,128,intel-direct-open,instructions_per_byte,13.03127656
aead,zen4,128,intel-direct-open,tsc_ticks_per_byte,5.99873344
aead,zen4,256,intel-one-shot-seal,core_cycles_per_byte,3.39793844
aead,zen4,256,intel-one-shot-seal,instructions_per_byte,5.92579195
aead,zen4,256,intel-one-shot-seal,tsc_ticks_per_byte,3.01130406
aead,zen4,256,intel-one-shot-open,core_cycles_per_byte,3.51354750
aead,zen4,256,intel-one-shot-open,instructions_per_byte,6.03517063
aead,zen4,256,intel-one-shot-open,tsc_ticks_per_byte,2.99681656
aead,zen4,256,boringssl-stitched-seal,core_cycles_per_byte,3.43985234
aead,zen4,256,boringssl-stitched-seal,instructions_per_byte,8.62110594
aead,zen4,256,boringssl-stitched-seal,tsc_ticks_per_byte,2.62199109
aead,zen4,256,boringssl-stitched-open,core_cycles_per_byte,3.43966289
aead,zen4,256,boringssl-stitched-open,instructions_per_byte,8.64844750
aead,zen4,256,boringssl-stitched-open,tsc_ticks_per_byte,2.88626031
aead,zen4,256,ahead-fused-seal,core_cycles_per_byte,3.19497250
aead,zen4,256,ahead-fused-seal,instructions_per_byte,8.16016555
aead,zen4,256,ahead-fused-seal,tsc_ticks_per_byte,2.50077703
aead,zen4,256,ahead-fused-open,core_cycles_per_byte,3.24276273
aead,zen4,256,ahead-fused-open,instructions_per_byte,8.11329055
aead,zen4,256,ahead-fused-open,tsc_ticks_per_byte,2.59011266
aead,zen4,256,intel-direct-seal,core_cycles_per_byte,3.84203539
aead,zen4,256,intel-direct-seal,instructions_per_byte,6.55079125
aead,zen4,256,intel-direct-seal,tsc_ticks_per_byte,3.31205625
aead,zen4,256,intel-direct-open,core_cycles_per_byte,3.90929555
aead,zen4,256,intel-direct-open,instructions_per_byte,6.66016742
aead,zen4,256,intel-direct-open,tsc_ticks_per_byte,3.17549375
aead,zen4,512,intel-one-shot-seal,core_cycles_per_byte,2.16906305
aead,zen4,512,intel-one-shot-seal,instructions_per_byte,4.15039668
aead,zen4,512,intel-one-shot-seal,tsc_ticks_per_byte,1.70924742
aead,zen4,512,intel-one-shot-open,core_cycles_per_byte,2.26895141
aead,zen4,512,intel-one-shot-open,instructions_per_byte,4.23438105
aead,zen4,512,intel-one-shot-open,tsc_ticks_per_byte,2.11928078
aead,zen4,512,boringssl-stitched-seal,core_cycles_per_byte,2.57447531
aead,zen4,512,boringssl-stitched-seal,instructions_per_byte,6.91211934
aead,zen4,512,boringssl-stitched-seal,tsc_ticks_per_byte,2.01001000
aead,zen4,512,boringssl-stitched-open,core_cycles_per_byte,2.53416871
aead,zen4,512,boringssl-stitched-open,instructions_per_byte,7.07032059
aead,zen4,512,boringssl-stitched-open,tsc_ticks_per_byte,1.93553742
aead,zen4,512,ahead-fused-seal,core_cycles_per_byte,2.24488348
aead,zen4,512,ahead-fused-seal,instructions_per_byte,6.61328664
aead,zen4,512,ahead-fused-seal,tsc_ticks_per_byte,1.90099453
aead,zen4,512,ahead-fused-open,core_cycles_per_byte,2.26553824
aead,zen4,512,ahead-fused-open,instructions_per_byte,6.58985012
aead,zen4,512,ahead-fused-open,tsc_ticks_per_byte,1.97225937
aead,zen4,512,intel-direct-seal,core_cycles_per_byte,2.34351648
aead,zen4,512,intel-direct-seal,instructions_per_byte,4.29297910
aead,zen4,512,intel-direct-seal,tsc_ticks_per_byte,2.25430398
aead,zen4,512,intel-direct-open,core_cycles_per_byte,2.44440172
aead,zen4,512,intel-direct-open,instructions_per_byte,4.34766324
aead,zen4,512,intel-direct-open,tsc_ticks_per_byte,2.32914172
aead,zen4,1024,intel-one-shot-seal,core_cycles_per_byte,1.57350695
aead,zen4,1024,intel-one-shot-seal,instructions_per_byte,2.66797379
aead,zen4,1024,intel-one-shot-seal,tsc_ticks_per_byte,1.38231063
aead,zen4,1024,intel-one-shot-open,core_cycles_per_byte,1.61542395
aead,zen4,1024,intel-one-shot-open,instructions_per_byte,2.73828644
aead,zen4,1024,intel-one-shot-open,tsc_ticks_per_byte,1.44826221
aead,zen4,1024,boringssl-stitched-seal,core_cycles_per_byte,2.07273334
aead,zen4,1024,boringssl-stitched-seal,instructions_per_byte,6.22070915
aead,zen4,1024,boringssl-stitched-seal,tsc_ticks_per_byte,1.73561525
aead,zen4,1024,boringssl-stitched-open,core_cycles_per_byte,1.97549072
aead,zen4,1024,boringssl-stitched-open,instructions_per_byte,6.30274084
aead,zen4,1024,boringssl-stitched-open,tsc_ticks_per_byte,1.63977957
aead,zen4,1024,ahead-fused-seal,core_cycles_per_byte,1.26236454
aead,zen4,1024,ahead-fused-seal,instructions_per_byte,3.58984789
aead,zen4,1024,ahead-fused-seal,tsc_ticks_per_byte,0.97801119
aead,zen4,1024,ahead-fused-open,core_cycles_per_byte,1.27885178
aead,zen4,1024,ahead-fused-open,instructions_per_byte,3.57812884
aead,zen4,1024,ahead-fused-open,tsc_ticks_per_byte,1.09526449
aead,zen4,1024,intel-direct-seal,core_cycles_per_byte,1.45064253
aead,zen4,1024,intel-direct-seal,instructions_per_byte,2.79102150
aead,zen4,1024,intel-direct-seal,tsc_ticks_per_byte,1.39599901
aead,zen4,1024,intel-direct-open,core_cycles_per_byte,1.50192222
aead,zen4,1024,intel-direct-open,instructions_per_byte,2.81836420
aead,zen4,1024,intel-direct-open,tsc_ticks_per_byte,1.22295254
aead,zen4,1025,intel-one-shot-seal,core_cycles_per_byte,1.62845281
aead,zen4,1025,intel-one-shot-seal,instructions_per_byte,2.71025088
aead,zen4,1025,intel-one-shot-seal,tsc_ticks_per_byte,1.56365180
aead,zen4,1025,intel-one-shot-open,core_cycles_per_byte,1.61176594
aead,zen4,1025,intel-one-shot-open,instructions_per_byte,2.78049320
aead,zen4,1025,intel-one-shot-open,tsc_ticks_per_byte,1.32904758
aead,zen4,1025,boringssl-stitched-seal,core_cycles_per_byte,2.06622386
aead,zen4,1025,boringssl-stitched-seal,instructions_per_byte,6.27122658
aead,zen4,1025,boringssl-stitched-seal,tsc_ticks_per_byte,1.58228805
aead,zen4,1025,boringssl-stitched-open,core_cycles_per_byte,1.99700418
aead,zen4,1025,boringssl-stitched-open,instructions_per_byte,6.35122655
aead,zen4,1025,boringssl-stitched-open,tsc_ticks_per_byte,1.75288624
aead,zen4,1025,ahead-fused-seal,core_cycles_per_byte,1.54422481
aead,zen4,1025,ahead-fused-seal,instructions_per_byte,4.61171235
aead,zen4,1025,ahead-fused-seal,tsc_ticks_per_byte,1.41820393
aead,zen4,1025,ahead-fused-open,core_cycles_per_byte,1.57845329
aead,zen4,1025,ahead-fused-open,instructions_per_byte,4.60000727
aead,zen4,1025,ahead-fused-open,tsc_ticks_per_byte,1.45007445
aead,zen4,1025,intel-direct-seal,core_cycles_per_byte,1.87529108
aead,zen4,1025,intel-direct-seal,instructions_per_byte,3.22732366
aead,zen4,1025,intel-direct-seal,tsc_ticks_per_byte,1.68381685
aead,zen4,1025,intel-direct-open,core_cycles_per_byte,1.88663472
aead,zen4,1025,intel-direct-open,instructions_per_byte,3.25464136
aead,zen4,1025,intel-direct-open,tsc_ticks_per_byte,1.77871945
aead,zen4,1088,intel-one-shot-seal,core_cycles_per_byte,1.58778232
aead,zen4,1088,intel-one-shot-seal,instructions_per_byte,2.61397661
aead,zen4,1088,intel-one-shot-seal,tsc_ticks_per_byte,1.49580651
aead,zen4,1088,intel-one-shot-open,core_cycles_per_byte,1.56375494
aead,zen4,1088,intel-one-shot-open,instructions_per_byte,2.68015227
aead,zen4,1088,intel-one-shot-open,tsc_ticks_per_byte,1.39624795
aead,zen4,1088,boringssl-stitched-seal,core_cycles_per_byte,1.96906090
aead,zen4,1088,boringssl-stitched-seal,instructions_per_byte,6.03309491
aead,zen4,1088,boringssl-stitched-seal,tsc_ticks_per_byte,1.50489600
aead,zen4,1088,boringssl-stitched-open,core_cycles_per_byte,1.85907799
aead,zen4,1088,boringssl-stitched-open,instructions_per_byte,5.96967487
aead,zen4,1088,boringssl-stitched-open,tsc_ticks_per_byte,1.60768560
aead,zen4,1088,ahead-fused-seal,core_cycles_per_byte,1.49693166
aead,zen4,1088,ahead-fused-seal,instructions_per_byte,4.39614444
aead,zen4,1088,ahead-fused-seal,tsc_ticks_per_byte,1.33969629
aead,zen4,1088,ahead-fused-open,core_cycles_per_byte,1.50339656
aead,zen4,1088,ahead-fused-open,instructions_per_byte,4.38511557
aead,zen4,1088,ahead-fused-open,tsc_ticks_per_byte,1.35678919
aead,zen4,1088,intel-direct-seal,core_cycles_per_byte,1.73993870
aead,zen4,1088,intel-direct-seal,instructions_per_byte,3.06250569
aead,zen4,1088,intel-direct-seal,tsc_ticks_per_byte,1.44766597
aead,zen4,1088,intel-direct-open,core_cycles_per_byte,1.79898402
aead,zen4,1088,intel-direct-open,instructions_per_byte,3.08824185
aead,zen4,1088,intel-direct-open,tsc_ticks_per_byte,1.45993327
aead,zen4,1200,intel-one-shot-seal,core_cycles_per_byte,1.46589550
aead,zen4,1200,intel-one-shot-seal,instructions_per_byte,2.44083813
aead,zen4,1200,intel-one-shot-seal,tsc_ticks_per_byte,1.36556583
aead,zen4,1200,intel-one-shot-open,core_cycles_per_byte,1.48109476
aead,zen4,1200,intel-one-shot-open,instructions_per_byte,2.50083849
aead,zen4,1200,intel-one-shot-open,tsc_ticks_per_byte,1.21467182
aead,zen4,1200,boringssl-stitched-seal,core_cycles_per_byte,1.93872991
aead,zen4,1200,boringssl-stitched-seal,instructions_per_byte,6.24083962
aead,zen4,1200,boringssl-stitched-seal,tsc_ticks_per_byte,1.52262964
aead,zen4,1200,boringssl-stitched-open,core_cycles_per_byte,2.00803179
aead,zen4,1200,boringssl-stitched-open,instructions_per_byte,6.05750712
aead,zen4,1200,boringssl-stitched-open,tsc_ticks_per_byte,1.67425297
