algorithm,machine,size,variant,metric,value
aead,zen5,64,intel-one-shot-seal,core_cycles_per_byte,11.62299969
aead,zen5,64,intel-one-shot-seal,instructions_per_byte,15.29689188
aead,zen5,64,intel-one-shot-seal,tsc_ticks_per_byte,6.99995563
aead,zen5,64,intel-one-shot-open,core_cycles_per_byte,12.12504594
aead,zen5,64,intel-one-shot-open,instructions_per_byte,17.03126875
aead,zen5,64,intel-one-shot-open,tsc_ticks_per_byte,7.22229625
aead,zen5,64,boringssl-stitched-seal,core_cycles_per_byte,12.16281812
aead,zen5,64,boringssl-stitched-seal,instructions_per_byte,19.20314250
aead,zen5,64,boringssl-stitched-seal,tsc_ticks_per_byte,7.30131187
aead,zen5,64,boringssl-stitched-open,core_cycles_per_byte,12.63817344
aead,zen5,64,boringssl-stitched-open,instructions_per_byte,20.75001813
aead,zen5,64,boringssl-stitched-open,tsc_ticks_per_byte,7.57996688
aead,zen5,64,ahead-fused-seal,core_cycles_per_byte,11.09557156
aead,zen5,64,ahead-fused-seal,instructions_per_byte,16.87501750
aead,zen5,64,ahead-fused-seal,tsc_ticks_per_byte,6.66310125
aead,zen5,64,ahead-fused-open,core_cycles_per_byte,11.30056438
aead,zen5,64,ahead-fused-open,instructions_per_byte,18.10939313
aead,zen5,64,ahead-fused-open,tsc_ticks_per_byte,6.75949625
aead,zen5,64,intel-direct-seal,core_cycles_per_byte,18.13178281
aead,zen5,64,intel-direct-seal,instructions_per_byte,22.87502031
aead,zen5,64,intel-direct-seal,tsc_ticks_per_byte,10.83346875
aead,zen5,64,intel-direct-open,core_cycles_per_byte,20.46642938
aead,zen5,64,intel-direct-open,instructions_per_byte,24.76564781
aead,zen5,64,intel-direct-open,tsc_ticks_per_byte,12.33240937
aead,zen5,128,intel-one-shot-seal,core_cycles_per_byte,6.29457813
aead,zen5,128,intel-one-shot-seal,instructions_per_byte,9.03126016
aead,zen5,128,intel-one-shot-seal,tsc_ticks_per_byte,3.82680188
aead,zen5,128,intel-one-shot-open,core_cycles_per_byte,6.54153406
aead,zen5,128,intel-one-shot-open,instructions_per_byte,9.90626109
aead,zen5,128,intel-one-shot-open,tsc_ticks_per_byte,3.97319813
aead,zen5,128,boringssl-stitched-seal,core_cycles_per_byte,6.56646594
aead,zen5,128,boringssl-stitched-seal,instructions_per_byte,11.11719609
aead,zen5,128,boringssl-stitched-seal,tsc_ticks_per_byte,3.92171812
aead,zen5,128,boringssl-stitched-open,core_cycles_per_byte,6.76570719
aead,zen5,128,boringssl-stitched-open,instructions_per_byte,11.89063484
aead,zen5,128,boringssl-stitched-open,tsc_ticks_per_byte,4.07387094
aead,zen5,128,ahead-fused-seal,core_cycles_per_byte,6.08373016
aead,zen5,128,ahead-fused-seal,instructions_per_byte,10.02344656
aead,zen5,128,ahead-fused-seal,tsc_ticks_per_byte,3.64618719
aead,zen5,128,ahead-fused-open,core_cycles_per_byte,6.17728031
aead,zen5,128,ahead-fused-open,instructions_per_byte,10.64063391
aead,zen5,128,ahead-fused-open,tsc_ticks_per_byte,3.67712719
aead,zen5,128,intel-direct-seal,core_cycles_per_byte,9.41648437
aead,zen5,128,intel-direct-seal,instructions_per_byte,12.82813547
aead,zen5,128,intel-direct-seal,tsc_ticks_per_byte,5.63572750
aead,zen5,128,intel-direct-open,core_cycles_per_byte,10.69239609
aead,zen5,128,intel-direct-open,instructions_per_byte,13.77345078
aead,zen5,128,intel-direct-open,tsc_ticks_per_byte,6.43910312
aead,zen5,256,intel-one-shot-seal,core_cycles_per_byte,3.16068672
aead,zen5,256,intel-one-shot-seal,instructions_per_byte,5.92578609
aead,zen5,256,intel-one-shot-seal,tsc_ticks_per_byte,1.91614922
aead,zen5,256,intel-one-shot-open,core_cycles_per_byte,3.62000875
aead,zen5,256,intel-one-shot-open,instructions_per_byte,6.38672344
aead,zen5,256,intel-one-shot-open,tsc_ticks_per_byte,2.17654531
aead,zen5,256,boringssl-stitched-seal,core_cycles_per_byte,3.77879344
aead,zen5,256,boringssl-stitched-seal,instructions_per_byte,8.61719328
aead,zen5,256,boringssl-stitched-seal,tsc_ticks_per_byte,2.31695344
aead,zen5,256,boringssl-stitched-open,core_cycles_per_byte,3.94404281
aead,zen5,256,boringssl-stitched-open,instructions_per_byte,9.00391117
aead,zen5,256,boringssl-stitched-open,tsc_ticks_per_byte,2.36017641
aead,zen5,256,ahead-fused-seal,core_cycles_per_byte,3.36707680
aead,zen5,256,ahead-fused-seal,instructions_per_byte,8.16797406
aead,zen5,256,ahead-fused-seal,tsc_ticks_per_byte,2.02408578
aead,zen5,256,ahead-fused-open,core_cycles_per_byte,3.41049039
aead,zen5,256,ahead-fused-open,instructions_per_byte,8.47656719
aead,zen5,256,ahead-fused-open,tsc_ticks_per_byte,2.03302125
aead,zen5,256,intel-direct-seal,core_cycles_per_byte,4.66909852
aead,zen5,256,intel-direct-seal,instructions_per_byte,6.55859938
aead,zen5,256,intel-direct-seal,tsc_ticks_per_byte,2.75845172
aead,zen5,256,intel-direct-open,core_cycles_per_byte,5.53977117
aead,zen5,256,intel-direct-open,instructions_per_byte,7.03125578
aead,zen5,256,intel-direct-open,tsc_ticks_per_byte,3.31123813
aead,zen5,512,intel-one-shot-seal,core_cycles_per_byte,1.76568484
aead,zen5,512,intel-one-shot-seal,instructions_per_byte,4.15039301
aead,zen5,512,intel-one-shot-seal,tsc_ticks_per_byte,1.05770133
aead,zen5,512,intel-one-shot-open,core_cycles_per_byte,1.93005906
aead,zen5,512,intel-one-shot-open,instructions_per_byte,4.41015855
aead,zen5,512,intel-one-shot-open,tsc_ticks_per_byte,1.15867273
aead,zen5,512,boringssl-stitched-seal,core_cycles_per_byte,2.59929961
aead,zen5,512,boringssl-stitched-seal,instructions_per_byte,6.91015922
aead,zen5,512,boringssl-stitched-seal,tsc_ticks_per_byte,1.56991047
aead,zen5,512,boringssl-stitched-open,core_cycles_per_byte,2.88870453
aead,zen5,512,boringssl-stitched-open,instructions_per_byte,7.24805023
aead,zen5,512,boringssl-stitched-open,tsc_ticks_per_byte,1.72989984
aead,zen5,512,ahead-fused-seal,core_cycles_per_byte,1.83804293
aead,zen5,512,ahead-fused-seal,instructions_per_byte,6.61718996
aead,zen5,512,ahead-fused-seal,tsc_ticks_per_byte,1.10050484
aead,zen5,512,ahead-fused-open,core_cycles_per_byte,1.87731246
aead,zen5,512,ahead-fused-open,instructions_per_byte,6.77148684
aead,zen5,512,ahead-fused-open,tsc_ticks_per_byte,1.11427266
aead,zen5,512,intel-direct-seal,core_cycles_per_byte,2.50925437
aead,zen5,512,intel-direct-seal,instructions_per_byte,4.29687777
aead,zen5,512,intel-direct-seal,tsc_ticks_per_byte,1.49403211
aead,zen5,512,intel-direct-open,core_cycles_per_byte,2.94256562
aead,zen5,512,intel-direct-open,instructions_per_byte,4.53320586
aead,zen5,512,intel-direct-open,tsc_ticks_per_byte,1.74293844
aead,zen5,1024,intel-one-shot-seal,core_cycles_per_byte,1.36809394
aead,zen5,1024,intel-one-shot-seal,instructions_per_byte,2.66797093
aead,zen5,1024,intel-one-shot-seal,tsc_ticks_per_byte,0.83899713
aead,zen5,1024,intel-one-shot-open,core_cycles_per_byte,1.51570222
aead,zen5,1024,intel-one-shot-open,instructions_per_byte,2.82617426
aead,zen5,1024,intel-one-shot-open,tsc_ticks_per_byte,0.92441231
aead,zen5,1024,boringssl-stitched-seal,core_cycles_per_byte,2.08461082
aead,zen5,1024,boringssl-stitched-seal,instructions_per_byte,6.21972847
aead,zen5,1024,boringssl-stitched-seal,tsc_ticks_per_byte,1.25493366
aead,zen5,1024,boringssl-stitched-open,core_cycles_per_byte,2.17950794
aead,zen5,1024,boringssl-stitched-open,instructions_per_byte,6.39160362
aead,zen5,1024,boringssl-stitched-open,tsc_ticks_per_byte,1.30557853
aead,zen5,1024,ahead-fused-seal,core_cycles_per_byte,0.99911240
aead,zen5,1024,ahead-fused-seal,instructions_per_byte,3.59179854
aead,zen5,1024,ahead-fused-seal,tsc_ticks_per_byte,0.60118163
aead,zen5,1024,ahead-fused-open,core_cycles_per_byte,1.01968154
aead,zen5,1024,ahead-fused-open,instructions_per_byte,3.66894698
aead,zen5,1024,ahead-fused-open,tsc_ticks_per_byte,0.61141133
aead,zen5,1024,intel-direct-seal,core_cycles_per_byte,1.35295814
aead,zen5,1024,intel-direct-seal,instructions_per_byte,2.79297060
aead,zen5,1024,intel-direct-seal,tsc_ticks_per_byte,0.81210715
aead,zen5,1024,intel-direct-open,core_cycles_per_byte,1.55502906
aead,zen5,1024,intel-direct-open,instructions_per_byte,2.91113469
aead,zen5,1024,intel-direct-open,tsc_ticks_per_byte,0.93298304
aead,zen5,1025,intel-one-shot-seal,core_cycles_per_byte,1.40455109
aead,zen5,1025,intel-one-shot-seal,instructions_per_byte,2.71024563
aead,zen5,1025,intel-one-shot-seal,tsc_ticks_per_byte,0.84437469
aead,zen5,1025,intel-one-shot-open,core_cycles_per_byte,1.51267783
aead,zen5,1025,intel-one-shot-open,instructions_per_byte,2.86829462
aead,zen5,1025,intel-one-shot-open,tsc_ticks_per_byte,0.90388945
aead,zen5,1025,boringssl-stitched-seal,core_cycles_per_byte,2.09394756
aead,zen5,1025,boringssl-stitched-seal,instructions_per_byte,6.27024629
